"tipo_de_geracao","regiao","unidade_de_medida","ano","mes","geracao_de_energia"
"EOL","SE/CO","GWh","2016",1,0
"EOL","SE/CO","GWh","2016",2,0
"EOL","SE/CO","GWh","2016",3,0
"EOL","SE/CO","GWh","2016",4,0
"EOL","SE/CO","GWh","2016",5,0
"EOL","SE/CO","GWh","2016",6,0
"EOL","SE/CO","GWh","2016",7,0
"EOL","SE/CO","GWh","2016",8,0
"EOL","SE/CO","GWh","2016",9,0
"EOL","SE/CO","GWh","2016",10,0
"EOL","SE/CO","GWh","2016",11,0
"EOL","SE/CO","GWh","2016",12,0
"EOL","SE/CO","Mwmed","2006",1,0
"EOL","SE/CO","Mwmed","2006",2,0
"EOL","SE/CO","Mwmed","2006",3,0
"EOL","SE/CO","Mwmed","2006",4,0
"EOL","SE/CO","Mwmed","2006",5,0
"EOL","SE/CO","Mwmed","2006",6,0
"EOL","SE/CO","Mwmed","2006",7,0
"EOL","SE/CO","Mwmed","2006",8,0
"EOL","SE/CO","Mwmed","2006",9,0
"EOL","SE/CO","Mwmed","2006",10,0
"EOL","SE/CO","Mwmed","2006",11,0
"EOL","SE/CO","Mwmed","2006",12,0
"EOL","SE/CO","Mwmed","2007",1,0
"EOL","SE/CO","Mwmed","2007",2,0
"EOL","SE/CO","Mwmed","2007",3,0
"EOL","SE/CO","Mwmed","2007",4,0
"EOL","SE/CO","Mwmed","2007",5,0
"EOL","SE/CO","Mwmed","2007",6,0
"EOL","SE/CO","Mwmed","2007",7,0
"EOL","SE/CO","Mwmed","2007",8,0
"EOL","SE/CO","Mwmed","2007",9,0
"EOL","SE/CO","Mwmed","2007",10,0
"EOL","SE/CO","Mwmed","2007",11,0
"EOL","SE/CO","Mwmed","2007",12,0
"EOL","SE/CO","Mwmed","2008",1,0
"EOL","SE/CO","Mwmed","2008",2,0
"EOL","SE/CO","Mwmed","2008",3,0
"EOL","SE/CO","Mwmed","2008",4,0
"EOL","SE/CO","Mwmed","2008",5,0
"EOL","SE/CO","Mwmed","2008",6,0
"EOL","SE/CO","Mwmed","2008",7,0
"EOL","SE/CO","Mwmed","2008",8,0
"EOL","SE/CO","Mwmed","2008",9,0
"EOL","SE/CO","Mwmed","2008",10,0
"EOL","SE/CO","Mwmed","2008",11,0
"EOL","SE/CO","Mwmed","2008",12,0
"EOL","SE/CO","Mwmed","2009",1,0
"EOL","SE/CO","Mwmed","2009",2,0
"EOL","SE/CO","Mwmed","2009",3,0
"EOL","SE/CO","Mwmed","2009",4,0
"EOL","SE/CO","Mwmed","2009",5,0
"EOL","SE/CO","Mwmed","2009",6,0
"EOL","SE/CO","Mwmed","2009",7,0
"EOL","SE/CO","Mwmed","2009",8,0
"EOL","SE/CO","Mwmed","2009",9,0
"EOL","SE/CO","Mwmed","2009",10,0
"EOL","SE/CO","Mwmed","2009",11,0
"EOL","SE/CO","Mwmed","2009",12,0
"EOL","SE/CO","Mwmed","2010",1,0
"EOL","SE/CO","Mwmed","2010",2,0
"EOL","SE/CO","Mwmed","2010",3,0
"EOL","SE/CO","Mwmed","2010",4,0
"EOL","SE/CO","Mwmed","2010",5,0
"EOL","SE/CO","Mwmed","2010",6,0
"EOL","SE/CO","Mwmed","2010",7,0
"EOL","SE/CO","Mwmed","2010",8,0
"EOL","SE/CO","Mwmed","2010",9,0
"EOL","SE/CO","Mwmed","2010",10,0
"EOL","SE/CO","Mwmed","2010",11,0
"EOL","SE/CO","Mwmed","2010",12,0
"EOL","SE/CO","Mwmed","2011",1,0
"EOL","SE/CO","Mwmed","2011",2,0
"EOL","SE/CO","Mwmed","2011",3,0
"EOL","SE/CO","Mwmed","2011",4,0
"EOL","SE/CO","Mwmed","2011",5,0
"EOL","SE/CO","Mwmed","2011",6,0
"EOL","SE/CO","Mwmed","2011",7,0
"EOL","SE/CO","Mwmed","2011",8,0
"EOL","SE/CO","Mwmed","2011",9,0
"EOL","SE/CO","Mwmed","2011",10,0
"EOL","SE/CO","Mwmed","2011",11,0
"EOL","SE/CO","Mwmed","2011",12,0
"EOL","SE/CO","Mwmed","2012",1,0
"EOL","SE/CO","Mwmed","2012",2,0
"EOL","SE/CO","Mwmed","2012",3,0
"EOL","SE/CO","Mwmed","2012",4,0
"EOL","SE/CO","Mwmed","2012",5,0
"EOL","SE/CO","Mwmed","2012",6,0
"EOL","SE/CO","Mwmed","2012",7,0
"EOL","SE/CO","Mwmed","2012",8,0
"EOL","SE/CO","Mwmed","2012",9,0
"EOL","SE/CO","Mwmed","2012",10,0
"EOL","SE/CO","Mwmed","2012",11,0
"EOL","SE/CO","Mwmed","2012",12,0
"EOL","SE/CO","Mwmed","2013",1,0
"EOL","SE/CO","Mwmed","2013",2,0
"EOL","SE/CO","Mwmed","2013",3,0
"EOL","SE/CO","Mwmed","2013",4,0
"EOL","SE/CO","Mwmed","2013",5,0
"EOL","SE/CO","Mwmed","2013",6,0
"EOL","SE/CO","Mwmed","2013",7,0
"EOL","SE/CO","Mwmed","2013",8,0
"EOL","SE/CO","Mwmed","2013",9,0
"EOL","SE/CO","Mwmed","2013",10,0
"EOL","SE/CO","Mwmed","2013",11,0
"EOL","SE/CO","Mwmed","2013",12,0
"EOL","SE/CO","Mwmed","2014",1,0
"EOL","SE/CO","Mwmed","2014",2,0
"EOL","SE/CO","Mwmed","2014",3,0
"EOL","SE/CO","Mwmed","2014",4,0
"EOL","SE/CO","Mwmed","2014",5,0
"EOL","SE/CO","Mwmed","2014",6,0
"EOL","SE/CO","Mwmed","2014",7,0
"EOL","SE/CO","Mwmed","2014",8,0
"EOL","SE/CO","Mwmed","2014",9,0
"EOL","SE/CO","Mwmed","2014",10,0
"EOL","SE/CO","Mwmed","2014",11,0
"EOL","SE/CO","Mwmed","2014",12,0
"EOL","SE/CO","Mwmed","2015",1,0
"EOL","SE/CO","Mwmed","2015",2,0
"EOL","SE/CO","Mwmed","2015",3,0
"EOL","SE/CO","Mwmed","2015",4,0
"EOL","SE/CO","Mwmed","2015",5,0
"EOL","SE/CO","Mwmed","2015",6,0
"EOL","SE/CO","Mwmed","2015",7,0
"EOL","SE/CO","Mwmed","2015",8,0
"EOL","SE/CO","Mwmed","2015",9,0
"EOL","SE/CO","Mwmed","2015",10,0
"EOL","SE/CO","Mwmed","2015",11,0
"EOL","SE/CO","Mwmed","2015",12,0
"EOL","SE/CO","Mwmed","2016",1,0
"EOL","SE/CO","Mwmed","2016",2,0
"EOL","SE/CO","Mwmed","2016",3,0
"EOL","SE/CO","Mwmed","2016",4,0
"EOL","SE/CO","Mwmed","2016",5,0
"EOL","SE/CO","Mwmed","2016",6,0
"EOL","SE/CO","Mwmed","2016",7,0
"EOL","SE/CO","Mwmed","2016",8,0
"EOL","SE/CO","Mwmed","2016",9,0
"EOL","SE/CO","Mwmed","2016",10,0
"EOL","SE/CO","Mwmed","2016",11,0
"EOL","SE/CO","Mwmed","2016",12,0
"EOL","S","GWh","2006",1,0
"EOL","S","GWh","2006",2,0
"EOL","S","GWh","2006",3,0
"EOL","S","GWh","2006",4,0
"EOL","S","GWh","2006",5,0
"EOL","S","GWh","2006",6,0
"EOL","S","GWh","2006",7,8.21
"EOL","S","GWh","2006",8,13.34
"EOL","S","GWh","2006",9,20.13
"EOL","S","GWh","2006",10,34.08
"EOL","S","GWh","2006",11,33.07
"EOL","S","GWh","2006",12,28.96
"EOL","S","GWh","2007",1,32.89
"EOL","S","GWh","2007",2,29.3
"EOL","S","GWh","2007",3,17.77
"EOL","S","GWh","2007",4,28.66
"EOL","S","GWh","2007",5,31.97
"EOL","S","GWh","2007",6,32.3
"EOL","S","GWh","2007",7,36.66
"EOL","S","GWh","2007",8,48.44
"EOL","S","GWh","2007",9,34.76
"EOL","S","GWh","2007",10,47.02
"EOL","S","GWh","2007",11,33.21
"EOL","S","GWh","2007",12,35.42
"EOL","S","GWh","2008",1,40.93
"EOL","S","GWh","2008",2,32.14
"EOL","S","GWh","2008",3,25.37
"EOL","S","GWh","2008",4,18.66
"EOL","S","GWh","2008",5,35.98
"EOL","S","GWh","2008",6,32.54
"EOL","S","GWh","2008",7,23.73
"EOL","S","GWh","2008",8,38.87
"EOL","S","GWh","2008",9,47.15
"EOL","S","GWh","2008",10,38.61
"EOL","S","GWh","2008",11,48.9
"EOL","S","GWh","2008",12,38.67
"EOL","S","GWh","2009",1,32.74
"EOL","S","GWh","2009",2,24.94
"EOL","S","GWh","2009",3,34.44
"EOL","S","GWh","2009",4,21.49
"EOL","S","GWh","2009",5,26.62
"EOL","S","GWh","2009",6,36.99
"EOL","S","GWh","2009",7,33.52
"EOL","S","GWh","2009",8,30.66
"EOL","S","GWh","2009",9,37.04
"EOL","S","GWh","2009",10,38.79
"EOL","S","GWh","2009",11,36.18
"EOL","S","GWh","2009",12,35.95
"EOL","S","GWh","2010",1,25.73
"EOL","S","GWh","2010",2,18.32
"EOL","S","GWh","2010",3,27.83
"EOL","S","GWh","2010",4,15.67
"EOL","S","GWh","2010",5,29.22
"EOL","S","GWh","2010",6,33.78
"EOL","S","GWh","2010",7,38.84
"EOL","S","GWh","2010",8,32.65
"EOL","S","GWh","2010",9,48.59
"EOL","S","GWh","2010",10,26.98
"EOL","S","GWh","2010",11,29.82
"EOL","S","GWh","2010",12,91.28
"EOL","S","GWh","2011",1,20.09
"EOL","S","GWh","2011",2,16.3
"EOL","S","GWh","2011",3,44.22
"EOL","S","GWh","2011",4,17.62
"EOL","S","GWh","2011",5,26.39
"EOL","S","GWh","2011",6,61.92
"EOL","S","GWh","2011",7,69.18
"EOL","S","GWh","2011",8,92.39
"EOL","S","GWh","2011",9,72.4
"EOL","S","GWh","2011",10,66.1
"EOL","S","GWh","2011",11,82.1
"EOL","S","GWh","2011",12,72.69
"EOL","S","GWh","2012",1,69.08
"EOL","S","GWh","2012",2,50.8
"EOL","S","GWh","2012",3,57.06
"EOL","S","GWh","2012",4,58.82
"EOL","S","GWh","2012",5,57.99
"EOL","S","GWh","2012",6,54.94
"EOL","S","GWh","2012",7,79.26
"EOL","S","GWh","2012",8,97.95
"EOL","S","GWh","2012",9,107.97
"EOL","S","GWh","2012",10,108.05
"EOL","S","GWh","2012",11,87.72
"EOL","S","GWh","2012",12,79.01
"EOL","S","GWh","2013",1,74.49
"EOL","S","GWh","2013",2,58.59
"EOL","S","GWh","2013",3,74.68
"EOL","S","GWh","2013",4,79.62
"EOL","S","GWh","2013",5,63.19
"EOL","S","GWh","2013",6,58.95
"EOL","S","GWh","2013",7,53.08
"EOL","S","GWh","2013",8,69.6
"EOL","S","GWh","2013",9,97.98
"EOL","S","GWh","2013",10,121.38
"EOL","S","GWh","2013",11,145.57
"EOL","S","GWh","2013",12,105.47
"EOL","S","GWh","2014",1,82.88
"EOL","S","GWh","2014",2,99.43
"EOL","S","GWh","2014",3,98.47
"EOL","S","GWh","2014",4,104.77
"EOL","S","GWh","2014",5,81.83
"EOL","S","GWh","2014",6,129.09
"EOL","S","GWh","2014",7,129.66
"EOL","S","GWh","2014",8,120.17
"EOL","S","GWh","2014",9,189.25
"EOL","S","GWh","2014",10,198.26
"EOL","S","GWh","2014",11,167.67
"EOL","S","GWh","2014",12,164.05
"EOL","S","GWh","2015",1,145.74
"EOL","S","GWh","2015",2,182.48
"EOL","S","GWh","2015",3,234.03
"EOL","S","GWh","2015",4,217.22
"EOL","S","GWh","2015",5,258.8
"EOL","S","GWh","2015",6,285.25
"EOL","S","GWh","2015",7,278.12
"EOL","S","GWh","2015",8,421.95
"EOL","S","GWh","2015",9,296.65
"EOL","S","GWh","2015",10,417.63
"EOL","S","GWh","2015",11,446.81
"EOL","S","GWh","2015",12,376.51
"EOL","S","GWh","2016",1,398.25
"EOL","S","GWh","2016",2,292.42
"EOL","S","GWh","2016",3,370.35
"EOL","S","GWh","2016",4,423.02
"EOL","S","GWh","2016",5,359.55
"EOL","S","GWh","2016",6,334.79
"EOL","S","GWh","2016",7,419.3
"EOL","S","GWh","2016",8,356.67
"EOL","S","GWh","2016",9,0
"EOL","S","GWh","2016",10,0
"EOL","S","GWh","2016",11,0
"EOL","S","GWh","2016",12,0
"EOL","Sistemas","GWh","2006",1,0
"EOL","Sistemas","GWh","2006",2,0
"EOL","Sistemas","GWh","2006",3,0
"EOL","Sistemas","GWh","2006",4,0.35
"EOL","Sistemas","GWh","2006",5,1.47
"EOL","Sistemas","GWh","2006",6,4.83
"EOL","Sistemas","GWh","2006",7,18.13
"EOL","Sistemas","GWh","2006",8,27.84
"EOL","Sistemas","GWh","2006",9,36.61
"EOL","Sistemas","GWh","2006",10,51.41
"EOL","Sistemas","GWh","2006",11,47.55
"EOL","Sistemas","GWh","2006",12,40.23
"EOL","Sistemas","GWh","2007",1,44.51
"EOL","Sistemas","GWh","2007",2,36.36
"EOL","Sistemas","GWh","2007",3,28.73
"EOL","Sistemas","GWh","2007",4,37.41
"EOL","Sistemas","GWh","2007",5,39.73
"EOL","Sistemas","GWh","2007",6,39.83
"EOL","Sistemas","GWh","2007",7,45.05
"EOL","Sistemas","GWh","2007",8,65.26
"EOL","Sistemas","GWh","2007",9,54.31
"EOL","Sistemas","GWh","2007",10,67.41
"EOL","Sistemas","GWh","2007",11,48.96
"EOL","Sistemas","GWh","2007",12,51.37
"EOL","Sistemas","GWh","2008",1,54.33
"EOL","Sistemas","GWh","2008",2,42.52
"EOL","Sistemas","GWh","2008",3,29.24
"EOL","Sistemas","GWh","2008",4,22.59
"EOL","Sistemas","GWh","2008",5,41.15
"EOL","Sistemas","GWh","2008",6,41.81
"EOL","Sistemas","GWh","2008",7,37.33
"EOL","Sistemas","GWh","2008",8,52.1
"EOL","Sistemas","GWh","2008",9,62.25
"EOL","Sistemas","GWh","2008",10,58.43
"EOL","Sistemas","GWh","2008",11,64.05
"EOL","Sistemas","GWh","2008",12,51.09
"EOL","Sistemas","GWh","2009",1,43.64
"EOL","Sistemas","GWh","2009",2,33.2
"EOL","Sistemas","GWh","2009",3,40.39
"EOL","Sistemas","GWh","2009",4,24.21
"EOL","Sistemas","GWh","2009",5,29.98
"EOL","Sistemas","GWh","2009",6,43.86
"EOL","Sistemas","GWh","2009",7,40.1
"EOL","Sistemas","GWh","2009",8,58.16
"EOL","Sistemas","GWh","2009",9,87.09
"EOL","Sistemas","GWh","2009",10,103
"EOL","Sistemas","GWh","2009",11,108.68
"EOL","Sistemas","GWh","2009",12,99.79
"EOL","Sistemas","GWh","2010",1,82.38
"EOL","Sistemas","GWh","2010",2,109.97
"EOL","Sistemas","GWh","2010",3,108.67
"EOL","Sistemas","GWh","2010",4,76.13
"EOL","Sistemas","GWh","2010",5,104.7
"EOL","Sistemas","GWh","2010",6,108.74
"EOL","Sistemas","GWh","2010",7,108.48
"EOL","Sistemas","GWh","2010",8,154.1
"EOL","Sistemas","GWh","2010",9,193.17
"EOL","Sistemas","GWh","2010",10,142.17
"EOL","Sistemas","GWh","2010",11,157.93
"EOL","Sistemas","GWh","2010",12,125.13
"EOL","Sistemas","GWh","2011",1,70.9
"EOL","Sistemas","GWh","2011",2,63.65
"EOL","Sistemas","GWh","2011",3,75.61
"EOL","Sistemas","GWh","2011",4,42.69
"EOL","Sistemas","GWh","2011",5,66.1
"EOL","Sistemas","GWh","2011",6,113.01
"EOL","Sistemas","GWh","2011",7,150.13
"EOL","Sistemas","GWh","2011",8,239.81
"EOL","Sistemas","GWh","2011",9,245.48
"EOL","Sistemas","GWh","2011",10,262.02
"EOL","Sistemas","GWh","2011",11,294.42
"EOL","Sistemas","GWh","2011",12,278.55
"EOL","Sistemas","GWh","2012",1,264.11
"EOL","Sistemas","GWh","2012",2,185.01
"EOL","Sistemas","GWh","2012",3,173.58
"EOL","Sistemas","GWh","2012",4,184.96
"EOL","Sistemas","GWh","2012",5,215.25
"EOL","Sistemas","GWh","2012",6,208.98
"EOL","Sistemas","GWh","2012",7,283.37
"EOL","Sistemas","GWh","2012",8,339.27
"EOL","Sistemas","GWh","2012",9,355.72
"EOL","Sistemas","GWh","2012",10,330.71
"EOL","Sistemas","GWh","2012",11,296.66
"EOL","Sistemas","GWh","2012",12,354.66
"EOL","Sistemas","GWh","2013",1,285.5
"EOL","Sistemas","GWh","2013",2,270.49
"EOL","Sistemas","GWh","2013",3,287.24
"EOL","Sistemas","GWh","2013",4,200.77
"EOL","Sistemas","GWh","2013",5,224.19
"EOL","Sistemas","GWh","2013",6,202.13
"EOL","Sistemas","GWh","2013",7,259.72
"EOL","Sistemas","GWh","2013",8,344.69
"EOL","Sistemas","GWh","2013",9,452.22
"EOL","Sistemas","GWh","2013",10,492.66
"EOL","Sistemas","GWh","2013",11,504.71
"EOL","Sistemas","GWh","2013",12,432.49
"EOL","Sistemas","GWh","2014",1,445.87
"EOL","Sistemas","GWh","2014",2,412.37
"EOL","Sistemas","GWh","2014",3,403.11
"EOL","Sistemas","GWh","2014",4,373.21
"EOL","Sistemas","GWh","2014",5,382.29
"EOL","Sistemas","GWh","2014",6,666.29
"EOL","Sistemas","GWh","2014",7,921.81
"EOL","Sistemas","GWh","2014",8,1089.88
"EOL","Sistemas","GWh","2014",9,1103.95
"EOL","Sistemas","GWh","2014",10,1346.78
"EOL","Sistemas","GWh","2014",11,1108.88
"EOL","Sistemas","GWh","2014",12,1185.42
"EOL","Sistemas","GWh","2015",1,1292.94
"EOL","Sistemas","GWh","2015",2,1057
"EOL","Sistemas","GWh","2015",3,1004.64
"EOL","Sistemas","GWh","2015",4,886.04
"EOL","Sistemas","GWh","2015",5,1391.48
"EOL","Sistemas","GWh","2015",6,1460.02
"EOL","Sistemas","GWh","2015",7,1728.63
"EOL","Sistemas","GWh","2015",8,2293.87
"EOL","Sistemas","GWh","2015",9,1968.46
"EOL","Sistemas","GWh","2015",10,2200.3
"EOL","Sistemas","GWh","2015",11,1930.74
"EOL","Sistemas","GWh","2015",12,2041.14
"EOL","Sistemas","GWh","2016",1,1290.5
"EOL","Sistemas","GWh","2016",2,1782.54
"EOL","Sistemas","GWh","2016",3,1935.59
"EOL","Sistemas","GWh","2016",4,2279.31
"EOL","Sistemas","GWh","2016",5,2262.49
"EOL","Sistemas","GWh","2016",6,2549.83
"EOL","Sistemas","GWh","2016",7,3103.81
"EOL","Sistemas","GWh","2016",8,3160.08
"EOL","Sistemas","GWh","2016",9,0
"EOL","Sistemas","GWh","2016",10,0
"EOL","Sistemas","GWh","2016",11,0
"EOL","Sistemas","GWh","2016",12,0
"EOL","Sistemas","Mwmed","2006",1,0
"EOL","Sistemas","Mwmed","2006",2,0
"EOL","Sistemas","Mwmed","2006",3,0
"EOL","Sistemas","Mwmed","2006",4,0.48
"EOL","Sistemas","Mwmed","2006",5,1.98
"EOL","Sistemas","Mwmed","2006",6,6.71
"EOL","Sistemas","Mwmed","2006",7,24.37
"EOL","Sistemas","Mwmed","2006",8,37.42
"EOL","Sistemas","Mwmed","2006",9,50.85
"EOL","Sistemas","Mwmed","2006",10,69.1
"EOL","Sistemas","Mwmed","2006",11,66.14
"EOL","Sistemas","Mwmed","2006",12,54.07
"EOL","Sistemas","Mwmed","2007",1,59.83
"EOL","Sistemas","Mwmed","2007",2,54.02
"EOL","Sistemas","Mwmed","2007",3,38.61
"EOL","Sistemas","Mwmed","2007",4,51.96
"EOL","Sistemas","Mwmed","2007",5,53.4
"EOL","Sistemas","Mwmed","2007",6,55.32
"EOL","Sistemas","Mwmed","2007",7,60.55
"EOL","Sistemas","Mwmed","2007",8,87.72
"EOL","Sistemas","Mwmed","2007",9,75.43
"EOL","Sistemas","Mwmed","2007",10,90.73
"EOL","Sistemas","Mwmed","2007",11,68
"EOL","Sistemas","Mwmed","2007",12,69.05
"EOL","Sistemas","Mwmed","2008",1,73.02
"EOL","Sistemas","Mwmed","2008",2,61.01
"EOL","Sistemas","Mwmed","2008",3,39.3
"EOL","Sistemas","Mwmed","2008",4,31.37
"EOL","Sistemas","Mwmed","2008",5,55.31
"EOL","Sistemas","Mwmed","2008",6,58.07
"EOL","Sistemas","Mwmed","2008",7,50.17
"EOL","Sistemas","Mwmed","2008",8,70.03
"EOL","Sistemas","Mwmed","2008",9,86.46
"EOL","Sistemas","Mwmed","2008",10,78.64
"EOL","Sistemas","Mwmed","2008",11,88.96
"EOL","Sistemas","Mwmed","2008",12,68.67
"EOL","Sistemas","Mwmed","2009",1,58.66
"EOL","Sistemas","Mwmed","2009",2,49.33
"EOL","Sistemas","Mwmed","2009",3,54.29
"EOL","Sistemas","Mwmed","2009",4,33.62
"EOL","Sistemas","Mwmed","2009",5,40.29
"EOL","Sistemas","Mwmed","2009",6,60.91
"EOL","Sistemas","Mwmed","2009",7,53.9
"EOL","Sistemas","Mwmed","2009",8,78.17
"EOL","Sistemas","Mwmed","2009",9,120.96
"EOL","Sistemas","Mwmed","2009",10,138.63
"EOL","Sistemas","Mwmed","2009",11,150.94
"EOL","Sistemas","Mwmed","2009",12,134.12
"EOL","Sistemas","Mwmed","2010",1,110.72
"EOL","Sistemas","Mwmed","2010",2,163.4
"EOL","Sistemas","Mwmed","2010",3,146.06
"EOL","Sistemas","Mwmed","2010",4,105.73
"EOL","Sistemas","Mwmed","2010",5,140.73
"EOL","Sistemas","Mwmed","2010",6,151.03
"EOL","Sistemas","Mwmed","2010",7,145.81
"EOL","Sistemas","Mwmed","2010",8,207.13
"EOL","Sistemas","Mwmed","2010",9,268.29
"EOL","Sistemas","Mwmed","2010",10,191.09
"EOL","Sistemas","Mwmed","2010",11,219.35
"EOL","Sistemas","Mwmed","2010",12,168.19
"EOL","Sistemas","Mwmed","2011",1,95.29
"EOL","Sistemas","Mwmed","2011",2,94.57
"EOL","Sistemas","Mwmed","2011",3,101.62
"EOL","Sistemas","Mwmed","2011",4,59.29
"EOL","Sistemas","Mwmed","2011",5,88.84
"EOL","Sistemas","Mwmed","2011",6,156.96
"EOL","Sistemas","Mwmed","2011",7,201.79
"EOL","Sistemas","Mwmed","2011",8,322.32
"EOL","Sistemas","Mwmed","2011",9,340.94
"EOL","Sistemas","Mwmed","2011",10,352.65
"EOL","Sistemas","Mwmed","2011",11,408.91
"EOL","Sistemas","Mwmed","2011",12,374.39
"EOL","Sistemas","Mwmed","2012",1,354.99
"EOL","Sistemas","Mwmed","2012",2,265.44
"EOL","Sistemas","Mwmed","2012",3,233.3
"EOL","Sistemas","Mwmed","2012",4,256.89
"EOL","Sistemas","Mwmed","2012",5,289.32
"EOL","Sistemas","Mwmed","2012",6,290.25
"EOL","Sistemas","Mwmed","2012",7,380.88
"EOL","Sistemas","Mwmed","2012",8,456.01
"EOL","Sistemas","Mwmed","2012",9,494.05
"EOL","Sistemas","Mwmed","2012",10,445.1
"EOL","Sistemas","Mwmed","2012",11,412.03
"EOL","Sistemas","Mwmed","2012",12,476.69
"EOL","Sistemas","Mwmed","2013",1,383.73
"EOL","Sistemas","Mwmed","2013",2,401.92
"EOL","Sistemas","Mwmed","2013",3,386.07
"EOL","Sistemas","Mwmed","2013",4,278.85
"EOL","Sistemas","Mwmed","2013",5,301.33
"EOL","Sistemas","Mwmed","2013",6,280.74
"EOL","Sistemas","Mwmed","2013",7,349.08
"EOL","Sistemas","Mwmed","2013",8,463.29
"EOL","Sistemas","Mwmed","2013",9,628.09
"EOL","Sistemas","Mwmed","2013",10,662.18
"EOL","Sistemas","Mwmed","2013",11,700.98
"EOL","Sistemas","Mwmed","2013",12,581.3
"EOL","Sistemas","Mwmed","2014",1,599.29
"EOL","Sistemas","Mwmed","2014",2,612.74
"EOL","Sistemas","Mwmed","2014",3,541.82
"EOL","Sistemas","Mwmed","2014",4,518.34
"EOL","Sistemas","Mwmed","2014",5,513.83
"EOL","Sistemas","Mwmed","2014",6,925.4
"EOL","Sistemas","Mwmed","2014",7,1238.99
"EOL","Sistemas","Mwmed","2014",8,1464.89
"EOL","Sistemas","Mwmed","2014",9,1533.26
"EOL","Sistemas","Mwmed","2014",10,1812.63
"EOL","Sistemas","Mwmed","2014",11,1540.11
"EOL","Sistemas","Mwmed","2014",12,1593.3
"EOL","Sistemas","Mwmed","2015",1,1737.82
"EOL","Sistemas","Mwmed","2015",2,1570.59
"EOL","Sistemas","Mwmed","2015",3,1350.32
"EOL","Sistemas","Mwmed","2015",4,1230.61
"EOL","Sistemas","Mwmed","2015",5,1870.27
"EOL","Sistemas","Mwmed","2015",6,2027.8
"EOL","Sistemas","Mwmed","2015",7,2323.42
"EOL","Sistemas","Mwmed","2015",8,3083.16
"EOL","Sistemas","Mwmed","2015",9,2733.98
"EOL","Sistemas","Mwmed","2015",10,2961.38
"EOL","Sistemas","Mwmed","2015",11,2681.59
"EOL","Sistemas","Mwmed","2015",12,2743.47
"EOL","Sistemas","Mwmed","2016",1,1734.54
"EOL","Sistemas","Mwmed","2016",2,2557.44
"EOL","Sistemas","Mwmed","2016",3,2601.6
"EOL","Sistemas","Mwmed","2016",4,3165.71
"EOL","Sistemas","Mwmed","2016",5,3040.99
"EOL","Sistemas","Mwmed","2016",6,3541.43
"EOL","Sistemas","Mwmed","2016",7,4171.79
"EOL","Sistemas","Mwmed","2016",8,4247.42
"EOL","Sistemas","Mwmed","2016",9,0
"EOL","Sistemas","Mwmed","2016",10,0
"EOL","Sistemas","Mwmed","2016",11,0
"EOL","Sistemas","Mwmed","2016",12,0
"EOL","S","Mwmed","2006",1,0
"EOL","S","Mwmed","2006",2,0
"EOL","S","Mwmed","2006",3,0
"EOL","S","Mwmed","2006",4,0
"EOL","S","Mwmed","2006",5,0
"EOL","S","Mwmed","2006",6,0
"EOL","S","Mwmed","2006",7,11.03
"EOL","S","Mwmed","2006",8,17.93
"EOL","S","Mwmed","2006",9,27.96
"EOL","S","Mwmed","2006",10,45.8
"EOL","S","Mwmed","2006",11,45.99
"EOL","S","Mwmed","2006",12,38.92
"EOL","S","Mwmed","2007",1,44.21
"EOL","S","Mwmed","2007",2,43.54
"EOL","S","Mwmed","2007",3,23.88
"EOL","S","Mwmed","2007",4,39.8
"EOL","S","Mwmed","2007",5,42.97
"EOL","S","Mwmed","2007",6,44.86
"EOL","S","Mwmed","2007",7,49.27
"EOL","S","Mwmed","2007",8,65.11
"EOL","S","Mwmed","2007",9,48.28
"EOL","S","Mwmed","2007",10,63.28
"EOL","S","Mwmed","2007",11,46.12
"EOL","S","Mwmed","2007",12,47.61
"EOL","S","Mwmed","2008",1,55.01
"EOL","S","Mwmed","2008",2,46.11
"EOL","S","Mwmed","2008",3,34.1
"EOL","S","Mwmed","2008",4,25.92
"EOL","S","Mwmed","2008",5,48.36
"EOL","S","Mwmed","2008",6,45.2
"EOL","S","Mwmed","2008",7,31.9
"EOL","S","Mwmed","2008",8,52.24
"EOL","S","Mwmed","2008",9,65.49
"EOL","S","Mwmed","2008",10,51.97
"EOL","S","Mwmed","2008",11,67.91
"EOL","S","Mwmed","2008",12,51.97
"EOL","S","Mwmed","2009",1,44
"EOL","S","Mwmed","2009",2,37.06
"EOL","S","Mwmed","2009",3,46.29
"EOL","S","Mwmed","2009",4,29.85
"EOL","S","Mwmed","2009",5,35.78
"EOL","S","Mwmed","2009",6,51.37
"EOL","S","Mwmed","2009",7,45.05
"EOL","S","Mwmed","2009",8,41.21
"EOL","S","Mwmed","2009",9,51.45
"EOL","S","Mwmed","2009",10,52.21
"EOL","S","Mwmed","2009",11,50.25
"EOL","S","Mwmed","2009",12,48.32
"EOL","S","Mwmed","2010",1,34.59
"EOL","S","Mwmed","2010",2,27.22
"EOL","S","Mwmed","2010",3,37.41
"EOL","S","Mwmed","2010",4,21.76
"EOL","S","Mwmed","2010",5,39.27
"EOL","S","Mwmed","2010",6,46.91
"EOL","S","Mwmed","2010",7,52.2
"EOL","S","Mwmed","2010",8,43.89
"EOL","S","Mwmed","2010",9,67.48
"EOL","S","Mwmed","2010",10,36.27
"EOL","S","Mwmed","2010",11,41.42
